row,col,data
28331,10142,1.0
28331,10843,1.0
28331,13832,1.0
28331,14879,1.0
28331,15908,1.0
28331,18098,1.0
28332,4094,1.0
28332,4983,1.0
28332,4985,1.0
28332,5034,1.0
28332,6662,1.0
28332,9190,1.0
28332,15676,1.0
28334,156,1.0
28334,2599,1.0
28334,6930,1.0
28334,7655,1.0
28334,8350,1.0
28334,8620,1.0
28334,9208,1.0
28334,9921,1.0
28334,14040,1.0
28334,14501,1.0
28334,15200,1.0
28334,15715,1.0
28334,15716,1.0
28334,15717,1.0
28334,15907,1.0
28334,15951,1.0
28334,16140,1.0
28334,17138,1.0
28335,2522,1.0
28335,5482,1.0
28335,7978,1.0
28336,5133,1.0
28336,5194,1.0
28336,7708,1.0
28336,7711,1.0
28338,2103,1.0
28338,6467,1.0
28338,9317,1.0
28338,12351,1.0
28338,16179,1.0
28338,16219,1.0
28338,16735,1.0
28339,127,1.0
28339,234,1.0
28339,546,1.0
28339,3387,1.0
28339,3510,1.0
28339,3815,1.0
28339,4139,1.0
28339,4199,1.0
28339,4411,1.0
28339,4629,1.0
28339,4657,1.0
28339,5128,1.0
28339,5189,1.0
28339,5191,1.0
28339,5193,1.0
28339,5196,1.0
28339,5331,1.0
28339,5508,1.0
28339,5560,1.0
28339,5561,1.0
28339,5562,1.0
28339,5571,1.0
28339,5649,1.0
28339,5664,1.0
28339,5745,1.0
28339,6135,1.0
28339,6948,1.0
28339,7195,1.0
28339,7418,1.0
28339,7589,1.0
28339,8099,1.0
28339,8347,1.0
28339,8349,1.0
28339,8411,1.0
28339,8984,1.0
28339,9302,1.0
28339,9303,1.0
28339,9451,1.0
28339,10580,1.0
28339,15112,1.0
28339,15228,1.0
28339,16837,1.0
28339,17595,1.0
28339,18343,1.0
28340,2484,1.0
28341,3199,1.0
28341,9580,1.0
28341,10357,1.0
28341,10385,1.0
28341,11054,1.0
28341,11064,1.0
28341,12396,1.0
28341,13633,1.0
28341,14994,1.0
28341,16479,1.0
28345,4094,1.0
28345,9104,1.0
28347,2201,1.0
28347,4280,1.0
28349,8074,1.0
28349,8942,1.0
28349,11191,1.0
28349,11294,1.0
28350,5766,1.0
28350,13688,1.0
28352,6770,1.0
28352,7640,1.0
28352,9103,1.0
28352,14311,1.0
28353,3160,1.0
28353,3387,1.0
28353,17598,1.0
28354,4124,1.0
28354,4193,1.0
28354,4253,1.0
28355,126,1.0
28356,16184,1.0
28357,256,1.0
28357,1943,1.0
28357,4688,1.0
28357,4711,1.0
28357,4727,1.0
28357,5248,1.0
28357,5332,1.0
28357,5589,1.0
28357,6526,1.0
28357,7602,1.0
28357,8214,1.0
28357,8253,1.0
28357,8555,1.0
28357,8666,1.0
28357,9302,1.0
28357,9303,1.0
28357,10067,1.0
28357,10154,1.0
28357,11833,1.0
28357,15245,1.0
28357,16104,1.0
28357,18291,1.0
28358,5119,1.0
28359,4057,1.0
28359,5301,1.0
28359,6292,1.0
28359,12433,1.0
28359,14184,1.0
28359,14186,1.0
28360,192,1.0
28360,724,1.0
28360,725,1.0
28360,4127,1.0
28360,4839,1.0
28360,4855,1.0
28360,5187,1.0
28360,5194,1.0
28360,5712,1.0
28360,6059,1.0
28360,6060,1.0
28360,6411,1.0
28360,9103,1.0
28360,11353,1.0
28360,11752,1.0
28360,13388,1.0
28360,14621,1.0
28360,15205,1.0
28361,189,1.0
28361,4090,1.0
28361,5586,1.0
28361,7259,1.0
28361,8563,1.0
28361,17680,1.0
28362,3897,1.0
28362,8385,1.0
28364,1227,1.0
28366,4124,1.0
28367,4193,1.0
28368,3748,1.0
28368,11938,1.0
28368,13602,1.0
28369,232,1.0
28369,732,1.0
28369,6159,1.0
28369,6165,1.0
28369,6662,1.0
28369,8628,1.0
28369,16304,1.0
28369,17835,1.0
28370,437,1.0
28370,4983,1.0
28370,4985,1.0
28370,6883,1.0
28370,8849,1.0
28372,6880,1.0
28372,15299,1.0
28373,13181,1.0
28374,4217,1.0
28374,4219,1.0
28374,9205,1.0
28374,9208,1.0
28374,10559,1.0
28374,14811,1.0
28374,17790,1.0
28374,18344,1.0
28375,4343,1.0
28375,5179,1.0
28375,5193,1.0
28375,7883,1.0
28375,7888,1.0
28375,8678,1.0
28375,9281,1.0
28375,9495,1.0
28375,13104,1.0
28375,13239,1.0
28376,2301,1.0
28376,2505,1.0
28376,2618,1.0
28376,3073,1.0
28376,3146,1.0
28376,3820,1.0
28376,4361,1.0
28376,5488,1.0
28376,6286,1.0
28376,6292,1.0
28376,7672,1.0
28376,7999,1.0
28376,8627,1.0
28376,9358,1.0
28376,9877,1.0
28376,10095,1.0
28376,10096,1.0
28376,10105,1.0
28376,10153,1.0
28376,10163,1.0
28376,10227,1.0
28376,10329,1.0
28376,10554,1.0
28376,11598,1.0
28376,12133,1.0
28376,12652,1.0
28376,13559,1.0
28376,14205,1.0
28376,17791,1.0
28376,17880,1.0
28377,3565,1.0
28377,3566,1.0
28377,6157,1.0
28377,7672,1.0
28377,8075,1.0
28377,8404,1.0
28377,8982,1.0
28377,9446,1.0
28378,4509,1.0
28378,5191,1.0
28378,15237,1.0
28379,5191,1.0
28379,5196,1.0
28379,6180,1.0
28381,736,1.0
28381,2016,1.0
28381,2586,1.0
28381,4708,1.0
28381,5328,1.0
28381,5700,1.0
28381,6691,1.0
28381,7522,1.0
28381,8377,1.0
28381,8398,1.0
28381,9198,1.0
28381,10179,1.0
28381,14207,1.0
28381,15259,1.0
28381,17950,1.0
28381,17951,1.0
28381,17957,1.0
28382,8483,1.0
28382,8854,1.0
28382,18143,1.0
28383,187,1.0
28383,3074,1.0
28383,3282,1.0
28383,3565,1.0
28383,3582,1.0
28383,4952,1.0
28383,4982,1.0
28383,5044,1.0
28383,5465,1.0
28383,5568,1.0
28383,6123,1.0
28383,6831,1.0
28383,8619,1.0
28383,8623,1.0
28383,8984,1.0
28383,10067,1.0
28383,10068,1.0
28383,11191,1.0
28383,11220,1.0
28383,12338,1.0
28383,14959,1.0
28383,15102,1.0
28383,15299,1.0
28383,15873,1.0
28383,16184,1.0
28383,16192,1.0
28383,16281,1.0
28383,16307,1.0
28383,17346,1.0
28383,18288,1.0
28384,3635,1.0
28384,4169,1.0
28384,6404,1.0
28385,192,1.0
28385,2505,1.0
28385,2788,1.0
28385,4070,1.0
28385,4452,1.0
28385,4970,1.0
28385,5194,1.0
28385,5512,1.0
28385,5518,1.0
28385,6919,1.0
28385,8483,1.0
28385,8635,1.0
28385,10296,1.0
28385,12808,1.0
28385,17972,1.0
28386,3531,1.0
28386,3876,1.0
28386,4352,1.0
28386,4634,1.0
28386,5835,1.0
28386,6296,1.0
28386,7259,1.0
28386,9202,1.0
28386,9203,1.0
28386,9204,1.0
28386,9206,1.0
28387,189,1.0
28387,194,1.0
28387,15443,1.0
28387,17752,1.0
28388,3991,1.0
28388,5069,1.0
28388,5072,1.0
28388,5490,1.0
28388,5875,1.0
28388,6065,1.0
28388,9043,1.0
28388,9048,1.0
28388,10843,1.0
28388,13387,1.0
28388,13825,1.0
28391,1427,1.0
28391,5322,1.0
28391,5611,1.0
28391,7717,1.0
28391,12037,1.0
28391,14973,1.0
28391,16377,1.0
28392,10182,1.0
28393,1661,1.0
28393,3970,1.0
28393,4023,1.0
28393,5305,1.0
28393,8790,1.0
28393,10056,1.0
28393,11191,1.0
28393,14847,1.0
28394,4034,1.0
28394,4035,1.0
28394,9046,1.0
28395,2210,1.0
28395,3537,1.0
28395,4784,1.0
28395,5112,1.0
28395,5166,1.0
28395,5331,1.0
28395,5832,1.0
28395,6521,1.0
28395,6525,1.0
28395,6646,1.0
28395,6798,1.0
28395,7366,1.0
28395,8008,1.0
28395,8075,1.0
28395,9164,1.0
28395,10157,1.0
28395,10284,1.0
28395,10686,1.0
28395,12858,1.0
28395,13860,1.0
28395,13944,1.0
28395,15205,1.0
28395,18259,1.0
28397,2522,1.0
28398,1668,1.0
28398,6405,1.0
28398,7435,1.0
28398,7583,1.0
28398,8937,1.0
28398,11314,1.0
28398,14516,1.0
28398,17955,1.0
28399,4687,1.0
28399,4688,1.0
28399,4691,1.0
28399,4703,1.0
28399,5005,1.0
28399,5926,1.0
28399,6516,1.0
28399,13275,1.0
28399,16278,1.0
28400,2522,1.0
28400,5366,1.0
28400,5496,1.0
28400,5831,1.0
28400,6808,1.0
28400,7479,1.0
28400,14958,1.0
28401,3074,1.0
28404,7354,1.0
28404,10843,1.0
28405,3650,1.0
28405,6266,1.0
28405,7642,1.0
28405,15598,1.0
28405,17791,1.0
28406,5128,1.0
28406,6485,1.0
28407,114,1.0
28407,2957,1.0
28407,3922,1.0
28407,6289,1.0
28407,7882,1.0
28407,8034,1.0
28407,9228,1.0
28407,11374,1.0
28407,11394,1.0
28407,14617,1.0
28407,16307,1.0
28407,16724,1.0
28407,17735,1.0
28407,18157,1.0
28408,1261,1.0
28408,2525,1.0
28408,3105,1.0
28408,3129,1.0
28408,3569,1.0
28408,3572,1.0
28408,4035,1.0
28408,4095,1.0
28408,4755,1.0
28408,4827,1.0
28408,4952,1.0
28408,5142,1.0
28408,6021,1.0
28408,6323,1.0
28408,8668,1.0
28408,10142,1.0
28408,11741,1.0
28408,14858,1.0
28408,14859,1.0
28408,14887,1.0
28408,15955,1.0
28410,234,1.0
28410,4218,1.0
28410,8186,1.0
28410,8478,1.0
28410,12698,1.0
28410,18336,1.0
28412,620,1.0
28412,4273,1.0
28412,5086,1.0
28412,7717,1.0
28412,8638,1.0
28412,10477,1.0
28412,15018,1.0
28412,17392,1.0
28413,1030,1.0
28413,4774,1.0
28413,4790,1.0
28413,4791,1.0
28413,5246,1.0
28413,6654,1.0
28413,7352,1.0
28413,8535,1.0
28413,8638,1.0
28413,9145,1.0
28413,14897,1.0
28413,15222,1.0
28413,15228,1.0
28414,1023,1.0
28414,4764,1.0
28414,6036,1.0
28414,7514,1.0
28414,7517,1.0
28414,8889,1.0
28414,15309,1.0
28415,194,1.0
28415,3537,1.0
28415,4193,1.0
28415,5828,1.0
28415,6798,1.0
28415,7659,1.0
28415,8976,1.0
28417,4458,1.0
28417,5560,1.0
28417,6784,1.0
28418,8724,1.0
28418,8736,1.0
28419,4035,1.0
28421,3868,1.0
28421,5700,1.0
28421,7022,1.0
28421,7640,1.0
28421,8667,1.0
28421,9224,1.0
28421,9609,1.0
28421,13936,1.0
28421,14420,1.0
28422,3572,1.0
28422,3593,1.0
28422,3847,1.0
28422,3895,1.0
28422,4062,1.0
28422,4069,1.0
28422,5451,1.0
28422,5520,1.0
28422,5679,1.0
28422,8426,1.0
28422,8623,1.0
28422,8982,1.0
28422,9446,1.0
28422,10115,1.0
28422,13557,1.0
28422,14339,1.0
28422,15853,1.0
28422,15908,1.0
28422,16779,1.0
28428,7645,1.0
28428,18183,1.0
28429,4086,1.0
28429,14681,1.0
28429,16173,1.0
28430,3234,1.0
28430,4487,1.0
28430,5005,1.0
28430,5133,1.0
28430,5275,1.0
28430,5353,1.0
28430,6157,1.0
28430,6201,1.0
28430,6766,1.0
28430,15412,1.0
28431,21,1.0
28431,197,1.0
28431,2971,1.0
28431,4163,1.0
28431,4656,1.0
28431,4721,1.0
28431,5183,1.0
28431,5434,1.0
28431,7357,1.0
28431,12645,1.0
28431,17444,1.0
28433,1322,1.0
28433,2084,1.0
28433,3794,1.0
28433,16221,1.0
28434,3541,1.0
28434,3655,1.0
28434,5853,1.0
28434,6104,1.0
28434,10808,1.0
28434,11491,1.0
28434,16659,1.0
28435,3922,1.0
28435,3948,1.0
28435,4410,1.0
28435,4538,1.0
28435,4860,1.0
28435,6920,1.0
28435,8318,1.0
28435,8414,1.0
28435,9202,1.0
28435,9203,1.0
28435,9204,1.0
28435,9300,1.0
28435,13590,1.0
28435,13602,1.0
28435,13605,1.0
28435,14383,1.0
28436,4719,1.0
28436,5737,1.0
28436,5926,1.0
28436,7850,1.0
28436,14432,1.0
28436,17866,1.0
28438,4627,1.0
28438,7298,1.0
28438,8567,1.0
28441,729,1.0
28441,1760,1.0
28441,3074,1.0
28441,6467,1.0
28441,7222,1.0
28441,10227,1.0
28441,11989,1.0
28441,12202,1.0
28441,12227,1.0
28441,15128,1.0
28441,15501,1.0
28441,16688,1.0
28442,12682,1.0
28442,14727,1.0
28443,2570,1.0
28443,2601,1.0
28443,2673,1.0
28443,5189,1.0
28443,8031,1.0
28443,12194,1.0
28443,13044,1.0
28443,14683,1.0
28443,17613,1.0
28443,17951,1.0
28445,509,1.0
28445,3922,1.0
28445,6391,1.0
28445,6776,1.0
28445,11223,1.0
28445,17133,1.0
28446,3539,1.0
28447,520,1.0
28447,5695,1.0
28447,17966,1.0
28449,3199,1.0
28449,5156,1.0
28449,5220,1.0
28449,9459,1.0
28449,10164,1.0
28449,18017,1.0
28452,14332,1.0
28455,3841,1.0
28455,4068,1.0
28455,5554,1.0
28455,6018,1.0
28455,6780,1.0
28455,7310,1.0
28455,10076,1.0
28456,4717,1.0
28456,6510,1.0
28456,9456,1.0
28456,13836,1.0
28457,3841,1.0
28457,4093,1.0
28457,5695,1.0
28457,5831,1.0
28457,6784,1.0
28457,7310,1.0
28457,10874,1.0
28457,12655,1.0
28458,7699,1.0
28458,17558,1.0
28459,7703,1.0
28459,10210,1.0
28459,12726,1.0
28459,17719,1.0
28459,18250,1.0
28459,18262,1.0
28461,3847,1.0
28461,4690,1.0
28461,4706,1.0
28461,4714,1.0
28461,5560,1.0
28461,6695,1.0
28461,7708,1.0
28461,10249,1.0
28461,10250,1.0
28462,3851,1.0
28462,4161,1.0
28462,5693,1.0
28462,7699,1.0
28462,7703,1.0
28462,15755,1.0
28462,15756,1.0
28462,16224,1.0
28462,17558,1.0
28462,17559,1.0
28462,17560,1.0
28462,17719,1.0
28465,4242,1.0
28465,18325,1.0
28467,14305,1.0
28468,4034,1.0
28469,6763,1.0
28469,7672,1.0
28469,8641,1.0
28470,3897,1.0
28470,4506,1.0
28470,5416,1.0
28470,6526,1.0
28470,8637,1.0
28470,8666,1.0
28470,9104,1.0
28470,9115,1.0
28470,10167,1.0
28470,15100,1.0
28472,187,1.0
28472,2761,1.0
28472,3897,1.0
28472,4070,1.0
28472,4568,1.0
28472,5532,1.0
28472,5581,1.0
28472,6526,1.0
28472,7174,1.0
28472,7366,1.0
28472,8445,1.0
28472,9203,1.0
28472,9208,1.0
28472,10227,1.0
28472,10372,1.0
28472,12469,1.0
28472,14217,1.0
28472,14423,1.0
28472,14994,1.0
28473,1886,1.0
28473,3286,1.0
28473,11217,1.0
28473,11934,1.0
28473,12338,1.0
28473,12666,1.0
28473,13257,1.0
28473,14754,1.0
28473,14933,1.0
28473,18312,1.0
28474,4906,1.0
28474,7329,1.0
28474,10797,1.0
28474,17559,1.0
28475,14244,1.0
28476,3566,1.0
28476,10277,1.0
28476,14189,1.0
28479,1196,1.0
28479,2765,1.0
28479,3340,1.0
28479,3487,1.0
28479,3922,1.0
28479,3951,1.0
28479,5015,1.0
28479,5194,1.0
28479,5637,1.0
28479,6123,1.0
28479,9920,1.0
28479,17402,1.0
28480,3546,1.0
28480,7259,1.0
28480,9017,1.0
28480,17934,1.0
28483,3999,1.0
28483,4300,1.0
28483,15729,1.0
28483,16579,1.0
28484,13210,1.0
28486,4483,1.0
28486,5143,1.0
28486,8203,1.0
28486,8669,1.0
28486,9714,1.0
28486,11372,1.0
28486,15057,1.0
28486,17653,1.0
28487,7192,1.0
28488,3852,1.0
28488,5876,1.0
28488,8359,1.0
28489,1274,1.0
28489,1345,1.0
28489,3601,1.0
28489,16999,1.0
28489,17405,1.0
28489,18248,1.0
28490,509,1.0
28490,586,1.0
28490,4948,1.0
28490,7332,1.0
28490,8903,1.0
28490,9864,1.0
28490,10067,1.0
28490,10068,1.0
28490,10934,1.0
28490,13349,1.0
28490,14712,1.0
28490,14986,1.0
28490,16661,1.0
28492,3529,1.0
28492,4806,1.0
28492,8084,1.0
28492,8842,1.0
28492,16767,1.0
28493,3568,1.0
28493,4634,1.0
28493,4658,1.0
28493,5736,1.0
28493,6304,1.0
28493,6765,1.0
28493,10067,1.0
28493,10068,1.0
28493,10227,1.0
28493,18146,1.0
28493,18158,1.0
28496,4349,1.0
28496,4357,1.0
28496,16178,1.0
28496,17765,1.0
28497,1338,1.0
28497,2388,1.0
28497,4361,1.0
28497,5455,1.0
28497,5516,1.0
28497,9048,1.0
28497,15030,1.0
28497,17862,1.0
28497,17863,1.0
28499,121,1.0
28499,5147,1.0
28499,5533,1.0
28499,8613,1.0
28499,9974,1.0
28499,12469,1.0
28499,14840,1.0
28499,15100,1.0
28499,15947,1.0
28500,10813,1.0
28500,12469,1.0
28500,15908,1.0
28501,2816,1.0
28501,3368,1.0
28501,4691,1.0
28501,5156,1.0
28501,7922,1.0
28501,8637,1.0
28501,9031,1.0
28501,11264,1.0
28501,12423,1.0
28501,12982,1.0
28501,15954,1.0
28503,5700,1.0
28503,6775,1.0
28503,8018,1.0
28503,13918,1.0
28503,13937,1.0
28503,14321,1.0
28503,14808,1.0
28503,14997,1.0
28503,17594,1.0
28503,17597,1.0
28504,660,1.0
28504,7703,1.0
28504,16224,1.0
28510,9014,1.0
28511,4691,1.0
28511,5296,1.0
28511,7584,1.0
28512,3368,1.0
28512,4343,1.0
28512,4968,1.0
28512,7856,1.0
28512,16178,1.0
28512,16303,1.0
28513,9092,1.0
28513,9093,1.0
28513,10843,1.0
28513,12033,1.0
28517,7699,1.0
28517,16224,1.0
28517,17558,1.0
28518,1149,1.0
28518,1693,1.0
28518,3564,1.0
28518,4634,1.0
28518,4657,1.0
28518,4658,1.0
28518,4726,1.0
28518,4806,1.0
28518,6510,1.0
28518,6516,1.0
28518,8380,1.0
28518,9044,1.0
28518,9057,1.0
28518,10000,1.0
28518,10180,1.0
28518,13836,1.0
28518,15100,1.0
28518,17140,1.0
28519,1481,1.0
28519,1663,1.0
28519,2362,1.0
28519,2586,1.0
28519,3835,1.0
28519,4033,1.0
28519,4361,1.0
28519,4365,1.0
28519,4634,1.0
28519,5700,1.0
28519,7172,1.0
28519,8030,1.0
28519,9303,1.0
28519,9350,1.0
28519,9948,1.0
28519,10078,1.0
28519,10232,1.0
28519,13811,1.0
28519,14465,1.0
28519,15908,1.0
28519,17256,1.0
28519,17393,1.0
28520,660,1.0
28520,661,1.0
28520,7699,1.0
28520,7703,1.0
28520,16224,1.0
28521,1542,1.0
28521,3635,1.0
28521,5593,1.0
28521,6200,1.0
28521,7366,1.0
28521,7688,1.0
28521,8203,1.0
28521,10610,1.0
28521,12532,1.0
28521,15732,1.0
28523,660,1.0
28523,16224,1.0
28525,724,1.0
28525,2851,1.0
28525,3406,1.0
28525,3603,1.0
28525,3805,1.0
28525,3828,1.0
28525,4634,1.0
28525,4689,1.0
28525,4691,1.0
28525,4693,1.0
28525,4701,1.0
28525,4702,1.0
28525,4719,1.0
28525,5695,1.0
28525,6227,1.0
28525,9181,1.0
28525,9868,1.0
28525,9984,1.0
28525,12194,1.0
28525,14847,1.0
28525,16137,1.0
28525,16661,1.0
28525,17968,1.0
28525,18077,1.0
28525,18350,1.0
28527,11218,1.0
28527,14847,1.0
28528,4970,1.0
28529,9655,1.0
28529,16740,1.0
28531,207,1.0
28531,1076,1.0
28531,2103,1.0
28531,2232,1.0
28531,3626,1.0
28531,4538,1.0
28531,5976,1.0
28531,6392,1.0
28531,6427,1.0
28531,7170,1.0
28531,8140,1.0
28531,8707,1.0
28531,10650,1.0
28531,15290,1.0
28533,4086,1.0
28533,4558,1.0
28533,5834,1.0
28533,6289,1.0
28533,11301,1.0
28533,14921,1.0
28533,15156,1.0
28533,16404,1.0
28534,640,1.0
28534,5089,1.0
28534,5176,1.0
28534,5199,1.0
28534,5739,1.0
28534,6289,1.0
28534,8242,1.0
28534,9147,1.0
28534,17781,1.0
28535,2060,1.0
28535,3527,1.0
28535,3572,1.0
28535,3592,1.0
28535,4704,1.0
28535,4748,1.0
28535,4770,1.0
28535,4771,1.0
28535,5113,1.0
28535,5605,1.0
28535,5637,1.0
28535,5708,1.0
28535,5863,1.0
28535,6844,1.0
28535,7354,1.0
28535,8182,1.0
28535,9266,1.0
28535,14851,1.0
28536,660,1.0
28536,16224,1.0
28536,17558,1.0
28537,3593,1.0
28537,3992,1.0
28537,4094,1.0
28537,4124,1.0
28537,4219,1.0
28537,4629,1.0
28537,4795,1.0
28537,4967,1.0
28537,5061,1.0
28537,5291,1.0
28537,6898,1.0
28537,7581,1.0
28537,8487,1.0
28537,9199,1.0
28537,9202,1.0
28537,9303,1.0
28537,10044,1.0
28537,11853,1.0
28537,13090,1.0
28537,13307,1.0
28537,14346,1.0
28537,14353,1.0
28537,14465,1.0
28537,16097,1.0
28537,16292,1.0
28537,18302,1.0
28538,8481,1.0
28538,14879,1.0
28539,4010,1.0
28540,660,1.0
28542,5897,1.0
28542,6219,1.0
28543,373,1.0
28543,5562,1.0
28543,6234,1.0
28543,9229,1.0
28543,11647,1.0
28543,17340,1.0
28543,18111,1.0
28543,18327,1.0
28544,1665,1.0
28544,2239,1.0
28544,8285,1.0
28544,9465,1.0
28544,10973,1.0
28544,11263,1.0
28544,13860,1.0
28544,14525,1.0
28544,15458,1.0
28545,10232,1.0
28545,15030,1.0
28546,4211,1.0
28546,4706,1.0
28546,5931,1.0
28546,7642,1.0
28546,7690,1.0
28546,13952,1.0
28546,16222,1.0
28547,686,1.0
28547,8399,1.0
28547,18291,1.0
28549,7703,1.0
28549,16224,1.0
28551,728,1.0
28551,2586,1.0
28551,4010,1.0
28551,4357,1.0
28551,5430,1.0
28551,5520,1.0
28551,6136,1.0
28551,16720,1.0
28553,4977,1.0
28553,8179,1.0
28553,14727,1.0
28553,14997,1.0
28553,15797,1.0
28553,16176,1.0
28553,18185,1.0
28555,3633,1.0
28555,6159,1.0
28556,2776,1.0
28556,5149,1.0
28556,6948,1.0
28556,8084,1.0
28557,5204,1.0
28558,8481,1.0
28558,12194,1.0
28558,12355,1.0
28558,14995,1.0
28559,3510,1.0
28559,4279,1.0
28559,4280,1.0
28559,4797,1.0
28559,5895,1.0
28559,6726,1.0
28559,7479,1.0
28559,8481,1.0
28559,8694,1.0
28559,8899,1.0
28559,10092,1.0
28559,10583,1.0
28560,4705,1.0
28560,4710,1.0
28560,4720,1.0
28561,3509,1.0
28561,4458,1.0
28561,4658,1.0
28561,6920,1.0
28561,7368,1.0
28561,8456,1.0
28561,8526,1.0
28561,11248,1.0
28562,78,1.0
28562,141,1.0
28562,192,1.0
28562,566,1.0
28562,584,1.0
28562,588,1.0
28562,660,1.0
28562,889,1.0
28562,1023,1.0
28562,1227,1.0
28562,1335,1.0
28562,1395,1.0
28562,1452,1.0
28562,1481,1.0
28562,1556,1.0
28562,1885,1.0
28562,2043,1.0
28562,2060,1.0
28562,2069,1.0
28562,2103,1.0
28562,2154,1.0
28562,2185,1.0
28562,2738,1.0
28562,2778,1.0
28562,2805,1.0
28562,2908,1.0
28562,2911,1.0
28562,2984,1.0
28562,3286,1.0
28562,3399,1.0
28562,3509,1.0
28562,3531,1.0
28562,3533,1.0
28562,3544,1.0
28562,3565,1.0
28562,3566,1.0
28562,3572,1.0
28562,3604,1.0
28562,3636,1.0
28562,3647,1.0
28562,3648,1.0
28562,3839,1.0
28562,3841,1.0
28562,3922,1.0
28562,3926,1.0
28562,3940,1.0
28562,3995,1.0
28562,4010,1.0
28562,4019,1.0
28562,4024,1.0
28562,4034,1.0
28562,4069,1.0
28562,4090,1.0
28562,4149,1.0
28562,4159,1.0
28562,4220,1.0
28562,4284,1.0
28562,4302,1.0
28562,4306,1.0
28562,4349,1.0
28562,4361,1.0
28562,4405,1.0
28562,4416,1.0
28562,4440,1.0
28562,4458,1.0
28562,4578,1.0
28562,4623,1.0
28562,4629,1.0
28562,4687,1.0
28562,4693,1.0
28562,4706,1.0
28562,4708,1.0
28562,4719,1.0
28562,4739,1.0
28562,4808,1.0
28562,4919,1.0
28562,4937,1.0
28562,4970,1.0
28562,5034,1.0
28562,5128,1.0
28562,5147,1.0
28562,5189,1.0
28562,5220,1.0
28562,5297,1.0
28562,5322,1.0
28562,5331,1.0
28562,5338,1.0
28562,5401,1.0
28562,5455,1.0
28562,5458,1.0
28562,5508,1.0
28562,5530,1.0
28562,5547,1.0
28562,5550,1.0
28562,5562,1.0
28562,5632,1.0
28562,5645,1.0
28562,5650,1.0
28562,5685,1.0
28562,5745,1.0
28562,5881,1.0
28562,5887,1.0
28562,5909,1.0
28562,5955,1.0
28562,5957,1.0
28562,6176,1.0
28562,6200,1.0
28562,6201,1.0
28562,6205,1.0
28562,6219,1.0
28562,6282,1.0
28562,6404,1.0
28562,6481,1.0
28562,6597,1.0
28562,6680,1.0
28562,6739,1.0
28562,6759,1.0
28562,6888,1.0
28562,6918,1.0
28562,6919,1.0
28562,6986,1.0
28562,7178,1.0
28562,7192,1.0
28562,7195,1.0
28562,7198,1.0
28562,7329,1.0
28562,7354,1.0
28562,7415,1.0
28562,7576,1.0
28562,7581,1.0
28562,7585,1.0
28562,7589,1.0
28562,7627,1.0
28562,7651,1.0
28562,7662,1.0
28562,7671,1.0
28562,7953,1.0
28562,7977,1.0
28562,8142,1.0
28562,8159,1.0
28562,8172,1.0
28562,8232,1.0
28562,8257,1.0
28562,8306,1.0
28562,8347,1.0
28562,8380,1.0
28562,8384,1.0
28562,8399,1.0
28562,8445,1.0
28562,8451,1.0
28562,8481,1.0
28562,8483,1.0
28562,8542,1.0
28562,8638,1.0
28562,8666,1.0
28562,8707,1.0
28562,8831,1.0
28562,8853,1.0
28562,8855,1.0
28562,9186,1.0
28562,9203,1.0
28562,9205,1.0
28562,9206,1.0
28562,9208,1.0
28562,9211,1.0
28562,9309,1.0
28562,9326,1.0
28562,9448,1.0
28562,9513,1.0
28562,9616,1.0
28562,9630,1.0
28562,9632,1.0
28562,9655,1.0
28562,9717,1.0
28562,9947,1.0
28562,9948,1.0
28562,10000,1.0
28562,10039,1.0
28562,10041,1.0
28562,10045,1.0
28562,10141,1.0
28562,10180,1.0
28562,10602,1.0
28562,10636,1.0
28562,10943,1.0
28562,11162,1.0
28562,11163,1.0
28562,11222,1.0
28562,11333,1.0
28562,11393,1.0
28562,11639,1.0
28562,11782,1.0
28562,11902,1.0
28562,12038,1.0
28562,12121,1.0
28562,12194,1.0
28562,12201,1.0
28562,12230,1.0
28562,12698,1.0
28562,12940,1.0
28562,12980,1.0
28562,13061,1.0
28562,14099,1.0
28562,14175,1.0
28562,14205,1.0
28562,14208,1.0
28562,14251,1.0
28562,14420,1.0
28562,14445,1.0
28562,14446,1.0
28562,14738,1.0
28562,14746,1.0
28562,14847,1.0
28562,14851,1.0
28562,14867,1.0
28562,14922,1.0
28562,15309,1.0
28562,15408,1.0
28562,15514,1.0
28562,15705,1.0
28562,15816,1.0
28562,15955,1.0
28562,16105,1.0
28562,16176,1.0
28562,16182,1.0
28562,16185,1.0
28562,16200,1.0
28562,16209,1.0
28562,16224,1.0
28562,16233,1.0
28562,16236,1.0
28562,16262,1.0
28562,16273,1.0
28562,16552,1.0
28562,16584,1.0
28562,16754,1.0
28562,17351,1.0
28562,17711,1.0
28562,17750,1.0
28562,17752,1.0
28562,17955,1.0
28562,18073,1.0
28562,18101,1.0
28562,18299,1.0
28563,127,1.0
28563,188,1.0
28563,252,1.0
28563,389,1.0
28563,724,1.0
28563,725,1.0
28563,918,1.0
28563,1315,1.0
28563,1435,1.0
28563,1872,1.0
28563,2060,1.0
28563,2990,1.0
28563,3514,1.0
28563,3572,1.0
28563,3606,1.0
28563,3654,1.0
28563,3696,1.0
28563,3820,1.0
28563,3828,1.0
28563,3971,1.0
28563,3992,1.0
28563,4057,1.0
28563,4069,1.0
28563,4279,1.0
28563,4472,1.0
28563,4747,1.0
28563,4748,1.0
28563,4770,1.0
28563,4771,1.0
