user_id,item_list
16623,15148 12181 12803 16292 8257 7195 10975 7172 7977 15809
28866,6911 739 7931 9943 3847 11733 5610 4559 4629 9932
6883,7554 5897 5542 9466 17908 6042 5895 17744 3568 1697
20003,7594 3996 4779 5155 1707 9465 18243 5708 4634 6289
3450,738 7640 4194 15101 3074 15099 10710 5211 7156 7581
7658,1826 16373 6809 7659 7352 7671 9017 10597 14353 6650
19585,3516 4654 8636 4652 4717 4629 11288 14409 4653 7661
2925,3365 15861 8909 10068 8399 11715 9751 5090 16211 10190
8555,7581 4446 18288 17876 6114 494 9334 4458 8641 14250
18439,5206 8481 17870 5204 12833 6530 520 15120 18185 15119
28109,5653 8414 5331 10194 4747 7479 5044 197 4059 6042
7401,11993 3074 7642 4070 10011 14865 5518 17898 7652 9678
20981,189 11472 13319 9211 13613 5008 18111 7310 4139 14712
9151,1952 6201 18190 7959 6344 8481 12194 6202 212 15019
865,5416 8564 8570 12704 3254 18252 9205 5360 14440 8418
369,15119 12030 9475 8203 3996 9448 12469 15120 6530 5951
1987,13885 11139 1653 14463 18031 10985 14470 11920 12843 11110
8104,11191 9947 4970 6948 7437 4558 4065 16393 3835 5695
28989,15674 4034 14251 4035 10914 15478 12449 7331 17547 4361
22901,16462 187 6292 4728 60 9746 2850 3406 10572 18061
16799,4355 4278 6161 16307 4358 4487 4549 18185 15148 10144
25828,8953 7584 18299 736 8044 5700 7495 4721 5113 737
20569,141 16674 14250 17567 13073 10310 17594 7581 8186 4169
9944,4034 5922 657 3922 2775 5645 10460 9948 8982 7317
2684,8481 7490 10466 9126 588 9208 4844 5560 3584 15556
6909,6478 5276 4627 704 4628 14851 15224 8513 6022 3175
15244,15752 3554 9236 4463 964 5708 4033 5737 11786 187
17134,7172 4346 5955 4628 8023 4057 12705 5291 6234 18253
24024,18098 10262 14784 1293 7479 6359 16241 8159 16506 4059
13864,13535 10145 6777 5518 17955 6806 3342 13734 11476 11479
24017,10296 10127 5113 10569 3970 4409 1924 5455 72 16179
5126,3488 10130 7182 16126 8056 4368 8008 17870 7887 6140
26253,8418 6954 4968 3509 3564 3562 4416 8984 17323 10227
10449,1675 7212 14977 7199 586 4420 15756 1920 1147 9448
23322,11309 8911 10068 9190 17752 11067 14251 8308 3731 16292
8592,9071 5399 2853 1474 15099 9272 5126 8907 18201 10528
15375,15294 7598 8213 15458 2759 16169 18044 9106 10227 18096
6719,11309 8635 10227 3835 12469 8668 7192 8640 5460 15503
2859,12253 14779 5142 5742 4482 4702 3527 3531 8535 5343
11836,14074 4727 6942 5663 6342 4652 2911 5301 5270 13851
5850,4269 17527 11140 16184 13319 9461 1972 1339 8445 4693
18493,8478 12826 6807 4783 5708 13937 947 3948 10324 4314
26449,7459 4702 12439 4708 3510 18073 4704 7310 6991 5113
22691,17945 17288 3726 12666 7182 3738 17110 17120 12024 7609
10866,17732 12355 5135 4432 3554 12357 6650 12358 7964 5672
8781,8456 16337 3529 15496 8500 7592 18186 7671 5425 9132
24990,6782 12617 9733 17953 13842 6167 4276 11923 10055 17765
25483,3697 4712 6074 11433 6812 2576 18103 187 9709 17329
25778,6638 5113 4984 11306 8028 11191 8102 5534 17841 126
19390,6743 2664 13736 923 14024 529 10401 1488 3622 17889
875,6981 7880 5296 7699 9602 17951 3922 17081 1943 16750
14348,4205 4034 6218 6975 8936 6110 15864 11921 2214 6536
8917,14779 5725 889 5723 18137 14073 2835 5257 8389 5726
16246,2522 7142 15120 14179 17288 1986 242 15250 8483 9168
29191,10067 4252 192 558 8186 12469 187 8668 4254 3594
6077,8957 5538 3633 7687 8506 10469 18288 16281 552 10117
28994,7336 4284 17558 3654 8308 4310 5086 16226 14712 5115
16355,6785 4018 4437 5560 3972 4952 3806 8759 6498 5291
20260,17748 4128 13573 9180 4242 18185 15916 11515 725 18176
950,9242 1648 4361 4367 5865 2788 5322 4604 4194 16280
22961,6393 6344 4638 6138 16578 13240 6745 3643 6374 8473
2828,4388 8331 14251 14847 4440 4828 6167 4844 8666 16750
16221,4284 4191 4805 6784 3922 6530 17719 5779 13668 8526
18922,5135 18096 4388 10068 18095 10067 189 3531 15118 3527
21246,61 15892 7938 5114 5281 5512 3881 5366 11892 14315
3213,2154 17551 4458 9155 3562 7650 5645 3999 8666 8445
11513,1193 10846 13189 18143 5147 16162 5143 7370 2289 4153
13186,4755 727 18189 8245 17752 17730 16211 8429 668 18246
27834,10466 6797 6798 2736 6289 5650 5875 7880 6793 6955
9074,7494 3835 7493 5649 4758 6650 3842 3841 5888 4010
5861,4845 6018 8165 6572 8186 6328 6326 6404 4355 6866
3671,15654 1021 17255 15903 8460 9002 13340 8564 14320 9700
24941,5089 570 15706 10068 15707 5679 16663 6189 5090 17600
24221,12469 3654 10572 6132 4827 5561 8666 5562 9461 6903
9317,10891 4697 11898 7259 557 7549 4204 3736 16125 16281
23091,4361 12038 4169 8161 16219 7353 6322 4349 4696 6136
28780,10009 5725 4795 5181 4784 10067 6648 10118 5726 7585
5626,5663 4082 11689 5868 7086 10812 5005 12194 15142 10412
20491,5225 5378 6699 8286 5516 8383 3838 8257 17140 727
23459,9236 15892 17881 8505 1691 15120 13602 18185 15119 4094
1218,16808 15342 17691 586 17955 15452 8090 233 10900 15341
27574,2919 14182 7597 7037 1846 863 66 8257 4695 4381
4534,5516 18246 18085 4199 8583 5562 8725 3561 6526 4992
14839,8414 8530 16393 3806 12015 7713 5694 5726 4959 8049
21601,8257 6296 9013 1275 5897 14692 12855 8347 7584 4806
21060,6155 16661 2006 6344 16599 16659 16602 16598 14222 18186
10273,4246 490 494 6229 4120 8634 3806 10575 4658 4055
21463,4357 6200 4831 11783 17870 8600 3922 10306 3572 2474
12382,5007 4967 376 5347 10459 4937 4625 14210 12201 7363
9456,6885 4844 1305 6289 4626 4627 4968 3974 6793 18085
9914,14112 12934 10971 5297 1641 14091 4163 3401 2289 4055
22166,5156 16192 3128 17558 10067 9600 18077 7309 4748 9705
5244,5610 5542 11440 9461 4446 8179 12030 2584 8055 4234
1685,5276 7437 8635 12631 7310 12151 566 4628 9932 9947
14073,6778 3815 18146 666 4561 4009 10467 5686 5681 3643
24977,521 5697 9103 4586 9183 7655 12613 3844 12852 15822
8603,11892 17253 4762 11218 18100 4506 9017 11901 16657 10227
21174,724 7479 13838 8627 2519 4768 3807 159 12698 5896
14530,5301 4123 4124 17732 10466 3529 4361 9214 7503 10111
6530,7810 13240 7811 16141 3705 15713 12698 18352 17109 16463
18519,16097 10562 7479 6613 10563 17748 15854 17870 14249 5696
15537,3721 17092 4869 4944 4194 8837 8890 4908 7699 3572
5352,6530 13189 2069 9109 7199 9009 6587 5213 2671 12705
18237,15299 18404 6159 15943 18484 144 3972 8478 8318 1443
28849,4828 6322 9017 4803 3095 6169 11733 3584 5010 3069
19445,13206 3947 7495 4135 9104 1611 4905 1935 15403 10232
15239,551 9231 3822 10466 5918 10607 4365 3823 10960 17752
25040,17835 6400 14361 4357 4094 620 5113 7595 14545 4217
12574,9228 7655 5644 17609 10825 14749 4996 3827 4057 3401
455,15652 17920 18212 3105 240 4753 4459 6798 7304 16233
13419,16366 459 17558 4976 4183 12406 4483 3886 14337 16661
5426,18111 4090 7642 7512 6019 4052 11734 13838 8308 16512
10419,8603 15496 7293 4722 8984 8423 17764 7602 14525 5346
14166,13241 9665 16680 546 16577 1481 1041 11325 13254 6382
7104,5297 3960 3975 17752 5296 3365 668 5009 3968 4970
607,5144 5472 7192 10607 2761 5445 17835 4280 4273 4310
3168,14840 6805 5673 15205 4207 4634 4396 7602 6510 9702
16227,8583 4416 8232 7699 10102 542 10914 4657 1212 8849
13732,3569 4343 6650 1481 17955 3059 11906 7493 8481 6798
29141,2103 15350 12038 12469 17139 750 14099 1034 13582 8186
11955,6759 18061 17955 6228 3966 13602 9104 13857 14342 5623
21447,8473 7189 5051 4977 6389 4120 15682 11691 3955 17327
21452,8012 6932 10347 6930 10575 5276 7199 8283 8011 118
9016,16711 9048 3847 4210 8526 9039 5516 14205 459 7166
7409,4161 16604 13008 7337 8694 10388 7548 5679 4355 3993
12764,17363 5289 6201 3065 15704 16381 14434 10849 7662 4010
2473,9302 18260 3541 14980 3834 16767 10144 13833 7354 9714
11035,1793 5175 8049 8179 6637 1222 6650 7687 7219 4088
13789,16422 9048 15749 3636 10914 17858 6428 4220 10237 9819
13796,14262 5297 8170 3278 5008 10042 17729 4662 7189 6903
15984,14270 3947 4184 6167 9461 13949 10124 15599 7621 7182
15981,17972 6745 3509 4410 5553 9239 10297 5657 9480 9035
16640,11891 10117 14282 12038 8238 9103 8179 4041 1876 12874
15353,4623 16220 16233 4306 5722 8202 15291 3564 3555 4183
5980,3593 7129 737 4127 11309 5167 3531 11191 189 3611
17862,9053 2502 17711 16957 6865 4783 10673 5886 18182 7147
10591,3529 3541 2505 3604 6014 17769 4344 8202 4578 5275
19614,9202 7688 7323 9199 15376 17735 14852 16256 6780 3572
8852,3831 5296 4214 4703 13208 5350 11749 13206 5297 8565
11378,10000 6779 21 4037 14149 4108 484 16185 485 17747
22277,5455 8483 17791 7688 853 2709 14203 9236 4057 194
16011,8960 7873 8431 7352 7581 14245 15120 12862 4657 2139
17580,14305 5700 4952 14782 668 7584 5723 11394 3593 5637
26799,13918 7703 6807 3922 5911 4367 3898 17620 11393 5951
16064,3403 13838 3827 131 16233 5645 6228 2563 7495 7496
28216,8390 14492 3051 9930 9330 9055 8315 14840 6391 9103
13761,6359 10634 9003 9615 12710 13140 6486 10227 15346 1824
28727,131 3968 4704 10227 4696 18157 431 126 4727 7662
10138,256 17867 4202 4357 9710 15868 3922 10550 11222 7594
12005,8118 15856 17327 10058 8854 8856 5753 3572 3566 9277
5339,9622 3876 5460 16862 5276 8626 3569 14353 8008 3558
12203,4102 10421 12037 10072 17558 15688 4623 16134 7584 7348
14100,4944 5455 4621 10055 5184 3828 6827 5553 10974 6785
11278,15228 10345 5276 15224 699 6692 18078 8041 8500 8202
20304,5126 3611 6526 14263 3912 661 6344 13918 4357 13725
17694,17807 7497 4379 126 5697 5465 4790 17560 3816 8357
22732,6662 4728 17862 2439 7522 12037 10068 2053 6797 6081
11837,10693 6233 6794 4628 9475 7672 1076 8560 6793 6010
11459,7708 4494 6525 6404 4314 3991 5294 5119 4527 7352
3289,15099 8505 6503 17585 15101 5721 8900 15102 10315 13480
24570,5562 10547 8179 7475 8804 16200 8803 5590 4063 7455
1371,5044 10167 4524 14772 1023 5593 5204 4200 4634 5708
1334,9263 8516 13838 6205 12469 3537 3540 5895 10837 8515
4616,6784 4747 10447 10829 5562 4748 4691 3541 8445 5653
9463,4024 9718 3971 7495 12989 5554 7496 8475 9726 5957
22860,4207 4629 207 4242 4960 9461 17547 5664 11309 7678
3164,6807 440 9531 9947 17890 2455 860 7310 11833 374
4506,16376 6805 3957 11753 7870 10466 11888 7888 9048 10105
2262,126 14244 5745 1692 9183 6289 6061 11967 4097 6404
10185,9477 932 3226 11398 7136 1136 11333 4176 933 5294
3013,10960 4771 4687 3805 3951 7518 8527 9229 8840 3088
3590,9014 7437 8515 4100 12637 5463 1738 18073 14244 431
10269,10356 5142 3565 3806 10232 10698 5560 13918 11049 790
11327,8203 3790 12400 12439 9654 4361 17259 12968 7662 12196
18763,15398 193 194 13297 5195 8668 189 2313 3805 2234
5289,3852 12038 6039 5221 7202 7690 3542 6368 6309 2103
3364,15207 17599 15095 7047 8567 8029 18291 8285 7478 6038
17102,15441 661 22 16181 3491 12898 3066 17311 15851 6289
5778,15891 7320 4090 194 3105 4691 8400 6136 4018 7513
28977,4359 10304 17708 5615 6793 12728 3105 12666 3020 1648
12584,61 7662 9199 5469 6530 189 8274 15460 3655 5918
19338,14250 5115 10232 6219 7094 12674 7829 11307 5417 7693
21564,7301 3908 566 6866 5260 15677 17775 11434 4068 15395
28229,14879 15101 15100 8982 3623 17791 189 9208 10068 7482
25813,4768 15030 2255 9476 16406 13872 17950 4070 8292 5120
14489,15501 4219 5430 8179 4157 17955 4618 4687 4538 8635
28605,15227 9305 3086 8261 6201 15967 8506 12697 8864 6931
28615,5725 5723 3608 10227 8526 5875 729 8425 8872 8505
28454,5189 13244 9147 6357 8856 8172 11583 5289 3647 4440
25144,9302 15458 12469 3565 2301 3897 9132 4202 8111 3566
27007,7252 5920 7195 7190 3897 10466 9203 6768 7364 10277
15076,14698 151 3642 9036 5167 8186 4209 3991 878 13825
29899,5752 14925 1094 18180 12332 5868 11522 10714 1558 4128
9028,459 7215 16292 14241 15618 3997 13035 7595 9189 2599
6205,1312 3529 2621 18098 1046 1037 16510 11734 5505 1765
5241,4410 4755 15715 4273 13254 15143 4095 12257 12874 5555
17085,15282 10117 4784 17279 1212 15852 2301 15840 10937 4751
10284,5580 4446 5301 14944 8202 72 18471 14839 6159 13618
16739,5374 7192 8652 18303 15907 3591 5074 6793 17864 4287
12575,3120 6765 5301 10055 3110 8242 3100 4583 16105 6043
20361,8630 17819 9451 5498 6394 15686 8203 383 9984 4091
24927,6032 6482 3842 8641 10958 76 5357 7706 4219 15757
3666,4094 5859 9115 10287 3104 18137 16152 74 7585 16578
274,15861 5147 8245 18227 5562 15503 4310 18259 5560 10297
3805,5951 10067 4510 4748 6875 10045 6798 5710 4408 738
13983,10611 4629 5156 4445 6943 8306 6117 4628 10829 4630
25015,5853 8620 6344 7496 8508 14451 4736 16185 5896 4010
28730,18096 15732 18098 18097 4209 18095 5695 18094 5840 8483
19040,9227 9229 4010 9226 18080 10227 17864 8306 3537 9940
4362,10193 16221 4920 16304 6374 14524 3948 3922 2957 4902
8479,4361 5260 10564 15389 4024 1434 10563 4013 8872 4763
12796,5297 3830 4053 9951 4309 15892 4036 621 5112 5645
19284,5322 8564 4721 7192 4713 4727 12761 9325 10086 14251
29350,16579 431 8381 4396 18275 9201 17997 3911 728 481
10757,4358 12038 121 10574 3402 4355 5115 9446 4976 3588
27770,5156 5603 9067 7415 17719 14337 16175 15819 16178 8375
17311,18071 5264 15800 5830 6380 6157 3610 4538 17508 8666
22103,6955 5708 5135 7823 14847 9263 10167 70 227 5413
14917,2834 8259 9115 11606 5475 3839 16689 2154 3806 8833
15678,5004 75 4581 8429 11300 4034 4931 6200 16376 7640
1240,5196 5455 5271 9084 16659 4035 16206 8982 15016 9228
412,9303 15112 15018 3402 4779 724 8186 192 6198 18213
2445,5835 9461 14852 12982 11605 551 2289 14323 15357 16210
4933,8807 17766 4069 5637 18280 18094 15416 4024 7518 6900
9351,4003 11218 3582 7583 12355 6169 5142 7254 7640 8508
17206,5731 14847 9199 240 8935 9204 4161 4010 4771 11734
16174,7443 6205 8029 13613 12819 141 535 18310 7259 14064
27161,3591 3569 2778 6552 4242 15596 4831 4233 560 6433
18138,10347 8075 4919 5213 15222 3830 5113 2928 5074 4146
13374,3873 11409 20 18 37 18182 7332 4163 4182 3922
4201,192 4721 5561 3643 17600 4726 12698 8257 15030 4727
20980,11734 8851 13208 8034 10813 8032 5170 5086 18480 13838
27088,11353 1636 12292 4297 15068 6521 154 3540 4069 18292
9768,2060 5753 3730 4815 1432 5336 14170 3834 4808 13833
12535,10382 16540 4657 16512 8316 17333 2017 17763 1970 12841
4744,8710 3105 10141 3094 3051 14847 8223 7507 13388 4965
15709,8262 245 3922 3762 7323 7213 6824 2953 1943 4384
352,9126 8515 5175 12580 10609 5194 5176 9461 8203 12679
20923,10284 5260 15099 528 15101 4784 9461 15120 3629 15102
18296,5736 5724 18466 16305 5726 3654 4558 6404 14727 5899
7737,15398 3541 9622 15243 8473 4202 2215 6280 6780 5817
421,13837 5695 814 9456 6119 4217 6947 11300 6943 11254
9818,5176 15033 8506 12934 10057 4041 6276 6641 5481 10636
25974,7706 5276 17567 14332 3834 187 5696 1648 3641 14325
21040,7959 16366 3898 17567 5926 4968 11288 3059 16365 3081
6221,5280 18343 8412 5225 8681 4768 3539 11733 4482 6005
30048,16579 8024 8857 8564 3943 5564 17604 696 9053 9641
7774,735 5176 4757 7287 9224 5518 4161 4647 8542 4302
28867,2069 6799 12531 9714 6794 7371 18260 17598 7361 4497
18411,16584 10466 10469 18176 4838 14596 5508 4771 4361 9205
27580,9334 4187 4192 15907 8626 6228 16706 14743 13786 3922
7954,7252 7250 15101 11783 9334 8418 8414 9446 5274 6545
4309,214 17321 6889 8564 15801 15800 4762 8375 4030 3688
8516,3928 4343 1403 13334 1464 16178 17836 5562 5481 10660
6366,4253 8179 5653 7199 7495 14894 7496 4627 8982 8186
13371,5297 6531 6530 5301 7609 551 5864 15429 5518 17752
4478,6712 14740 7465 14251 3064 14847 7370 1964 15707 9037
11983,3475 6806 3294 436 6622 16422 8831 14852 3478 9726
15430,3105 8921 4657 4030 9140 7459 18150 7137 2301 4937
11377,12181 4479 6228 6589 14859 8306 1058 5275 5463 4771
12779,12046 12808 15112 5714 8938 9932 131 9303 9302 8854
20700,15250 6258 6866 6691 8857 6246 9334 17464 619 3965
21726,8548 131 12527 8393 9318 127 17791 8309 3806 9145
28726,17558 14722 7703 6344 12410 5328 16224 17559 3888 3805
3734,3643 8213 5276 3555 13836 4200 6137 12257 11257 1923
16850,14865 3083 8983 16281 10067 3996 1779 3726 10288 8445
13329,17598 7493 18291 1661 5887 4711 14865 4713 7495 14847
7423,9995 18096 12923 9631 12989 12135 17547 1338 12146 4205
8718,12517 3569 10085 5648 7197 2730 4448 13838 13172 9832
13880,3542 17403 4976 3196 4691 6531 5553 696 9862 12400
4424,14852 18286 9170 11920 8179 1212 3100 5382 8694 7287
9801,3842 7493 8349 8347 7710 7909 7354 4010 7704 7662
2283,5542 7931 4960 8710 3199 15429 3109 10022 2301 9168
18950,4878 15055 7711 16182 7706 4921 13336 13298 3922 9596
5105,1818 1473 7457 18343 18360 13388 1238 13838 17835 7455
10334,5671 5695 10142 7603 8206 10227 18078 6157 4728 8389
10103,8914 9477 5389 4130 6782 187 15227 9109 6806 9224
27426,9921 18303 9911 10118 3622 9106 9048 10005 18352 3547
23848,2103 4269 540 7465 7529 6015 2301 15852 5113 3254
23025,6526 232 10683 8526 16801 8892 7291 3608 5518 3541
23210,6323 15892 3268 18098 431 6888 4431 8186 3699 6464
8845,5044 3842 7589 8508 17580 7325 4069 8414 1648 10454
9699,4779 3119 10139 5120 8638 5455 4210 8637 7936 4768
21744,795 4504 17599 8678 8619 7376 5149 15120 16162 4317
20776,6943 13667 1661 6289 14719 14847 12232 4071 3278 9036
16528,8789 18166 5519 5051 10142 5114 5952 8164 5128 9951
5027,5528 4594 5296 4726 18320 6510 17595 4634 3541 3554
15987,3528 9541 4770 5128 7357 4961 6427 5044 13090 15408
12377,5896 2382 13663 18238 18154 15186 3826 6328 15033 5610
1636,10197 1826 15782 8535 8694 4023 17719 322 261 316
519,5189 5897 5455 5460 2616 3252 8308 14315 11191 2311
30043,5034 6807 3897 6359 6388 6390 3959 3842 3611 6844
13965,17835 4256 5076 1694 8516 8957 5752 6844 14075 17955
28879,18201 8116 15459 16030 4298 1346 2355 13652 16604 6831
27666,5114 3529 8535 3531 3534 3535 5206 8534 8411 8473
19782,9692 9446 7592 3566 7581 17110 6526 17502 7729 7651
17166,13373 2757 10998 16305 14283 4755 13380 7873 14226 6228
4164,422 464 15571 586 7880 5518 9103 8031 492 16325
11637,8789 4868 8008 7888 15496 4194 4193 9057 657 4123
29462,4404 8747 7529 3864 4030 8745 9198 6808 8483 18115
29487,4510 6474 14045 15458 15705 7352 4955 4628 6793 374
5225,13838 6202 6207 6212 6214 3387 15674 5469 5223 4310
14443,5192 7673 1023 4528 14876 12469 5163 5301 643 4527
17874,4719 9715 4416 8288 7310 9124 6793 6289 8283 3611
6827,7659 15774 16932 16879 8567 4437 5142 16959 16881 12753
20952,10469 7651 9217 6834 13845 9266 5719 520 9891 4874
26461,2997 5794 12021 6812 4193 4123 9634 15186 8899 14779
11843,11140 16578 4361 16137 2816 14847 17967 16661 13348 11079
25579,4691 1321 1088 1944 8513 6545 13298 16466 14281 8565
9465,12698 4628 7357 143 5176 10856 4806 3655 5395 5488
8368,7664 18101 11305 4108 7517 1355 4359 6292 10284 14735
20158,6228 8567 4703 4702 17584 8563 4704 17764 8564 10897
27370,8478 2301 6019 4483 4033 8789 5137 5663 5296 588
24489,1021 6545 5580 4098 9224 7425 74 5700 9103 9446
16470,5508 3146 3831 8853 17127 8035 8855 3881 10562 8381
6937,5114 724 13577 13825 6019 4532 5147 7657 8523 5562
25866,7455 722 8571 3077 6140 8565 6015 5926 4693 6552
13053,15136 3848 5737 2805 17262 3640 5086 18137 5475 3299
12144,18308 7141 4706 12983 10037 4737 6417 5736 5289 8281
3304,13746 8483 15303 17868 4908 18119 13925 17867 2962 11981
29948,4151 8205 4802 5645 3826 6357 11924 16255 4280 16221
17339,1943 16182 16661 1944 367 15706 10464 4768 6160 14257
24617,8515 18227 5142 5186 12720 5731 4791 3642 18054 4010
15996,9054 15458 4840 6806 10055 4123 6159 6793 657 5331
15407,12981 3953 15756 4983 14754 4128 15892 3934 4037 4355
23364,18350 3106 233 14846 2301 17866 8886 9461 15760 8638
15408,3307 7661 16735 7181 10837 3783 15809 5005 6819 8102
26834,5825 4440 7642 15100 4783 5139 3991 5561 4791 6167
10261,4309 3899 5301 17735 4359 4037 10813 4268 7323 3514
16471,11268 8620 4034 9302 4448 9482 9713 5912 10585 1338
15424,3533 2677 7576 14840 8911 6986 13116 4607 3561 3557
3646,4237 10068 4024 16373 7372 4223 12763 18212 187 3748
2649,17955 15396 10972 5009 11075 14847 12160 12180 10988 1079
2963,9363 8483 5887 12893 9798 13859 4168 4108 6831 16182
1198,8007 7346 5143 10466 9711 5519 18157 4359 8668 15502
20028,8408 14858 4430 6216 5650 4010 7228 6374 5637 12320
26324,4627 9695 588 3961 11749 3991 4127 194 4634 6806
6533,9559 10831 737 155 4540 131 4128 16199 7057 15720
13482,11682 8564 17136 18092 9477 6776 4019 14138 9053 4629
15415,8638 9014 8855 4094 3059 5192 16210 6784 6289 8858
3023,11214 6778 4207 13845 12211 4346 3594 3911 8982 3566
17696,8567 2185 10077 7868 3069 1384 9037 8261 5663 14864
22204,8541 8623 3593 5508 3565 7590 8414 3572 16339 9303
17565,5519 12760 6706 18091 5673 10077 9103 3628 5128 9475
23198,3113 6157 5113 11218 5054 5560 11223 7581 5650 9048
6652,6131 16281 17790 8445 3081 10354 4094 14451 10808 6130
1505,2241 5787 4480 9592 12681 5120 15251 2810 2818 6292
21970,6382 4657 10068 5297 8229 18096 4446 1595 2084 16400
5805,16767 15503 9266 8507 6280 6596 18257 9469 6235 714
28871,9986 12561 345 5056 10914 5061 7254 18300 8035 4742
10671,15225 15232 5746 12777 12773 8308 12780 5284 13496 8318
5602,75 4101 4806 6165 13174 7174 8380 3564 8984 8506
13205,6986 8308 1781 6133 5133 4736 5723 5680 4014 14647
9932,4007 16410 3568 535 5006 9229 14281 7146 16405 5142
13199,6391 5472 17560 3690 15496 15400 16178 5289 3689 6359
9674,6641 5525 16768 7203 5301 8056 9305 5725 6130 10573
3082,9465 15474 16661 9002 4634 11734 13918 9228 4657 17558
17214,6816 2013 8166 17873 4346 8186 4353 8694 16374 17870
19849,5183 8064 13953 11446 4755 4792 11445 657 13172 2775
16949,6791 2162 7517 6884 5558 17711 8469 8455 16210 6759
21047,194 4199 4446 4804 4153 6510 3876 12726 3879 15100
10319,6168 8635 13426 5737 2055 17059 3834 16897 9203 16970
6142,7494 16096 16097 10304 10232 10077 3531 15878 5882 8715
10182,4361 5897 15101 9223 4035 3424 7254 5142 1212 4829
25621,6280 9092 17953 12988 4666 8728 18031 10923 12704 15720
17549,2599 3509 684 6019 8449 3826 4220 8982 10063 3604
7557,5702 4721 3608 15303 4310 4723 9103 9485 6763 4739
21356,8856 5142 5508 7190 4742 4434 18358 13202 18343 4499
24857,13673 8586 12228 4446 6545 8585 4481 5348 5602 10232
28697,9462 7580 4970 17735 7883 3922 5645 727 4812 2505
3070,13056 4199 3884 4657 5909 4719 4416 6292 12739 4844
23613,694 7870 12690 11216 14487 14496 9690 3042 4024 7976
16829,3982 7368 5939 8853 192 4627 4985 16767 18230 5516
16500,15119 4568 3883 7661 2522 121 9448 9302 3537 14196
23701,11427 15891 8635 13842 4952 6784 8381 6733 4153 951
19831,7651 11494 8166 13277 9966 13946 3278 17109 5044 13960
21477,7642 9039 4693 17955 9948 1193 8116 4161 5281 8021
3063,494 3805 4687 5508 5752 11734 3631 5128 14864 256
26581,3353 3090 3079 3569 6526 3610 7887 12348 6530 14138
15221,14451 11300 9236 4628 7711 9103 6966 5265 10175 5190
12994,8031 12062 8929 4512 12233 11761 5074 11134 8186 4984
1081,11398 3753 14545 17560 13594 3940 10186 11851 4410 8300
6535,10163 10167 5802 8619 8635 11034 6404 6199 8668 6214
2301,17807 7495 12525 8516 6514 3081 11288 4297 12852 3991
13536,9071 10068 10067 8664 12628 9142 3637 4504 14754 6176
18115,4783 2929 15136 9939 9717 1724 5220 11808 995 10319
3264,15282 4884 15468 5850 9354 2927 15481 9358 5610 4905
10733,3928 14145 4071 18330 5632 17679 1649 18329 6156 18212
28186,17139 3088 7964 4687 3732 10015 3100 4728 8979 9141
21223,4728 8664 17395 11250 7475 7121 7041 7047 5101 3972
9560,4376 3934 6131 6808 4384 6463 8259 5372 5680 7487
5528,521 74 5113 11906 9303 6289 444 8179 8261 7152
13346,10813 735 8231 17369 5872 6978 9037 15908 3903 6089
26110,4360 2386 7888 5291 12400 17590 16866 5472 10202 13420
16721,4344 4207 4010 5957 5301 9126 6526 4357 16169 4253
21094,15100 13576 4783 704 15514 4892 9835 6894 10067 7672
10732,9275 11782 571 5324 3899 9487 6685 3862 16167 10220
16620,18300 5644 3252 14847 11223 18097 4210 4007 16213 725
12485,4804 5434 9303 7581 7602 9199 8854 9203 8858 8855
13478,6805 4638 11220 16176 4357 10469 4343 16167 8130 372
5847,7671 13266 8455 571 18096 4410 14197 5114 9229 9303
18114,1943 8807 8518 10067 15232 15224 5294 11222 72 16158
1547,16176 3606 4844 16179 6131 9469 6292 6324 7266 16306
5390,16171 1193 7606 9129 7600 15112 9103 5589 3806 9126
15455,16298 9205 4361 3736 17591 18200 6799 5871 7325 3805
3098,7699 17783 3991 4783 14261 4805 7516 4785 2928 4906
26448,115 8570 12983 4702 2289 197 10559 5703 2185 17870
20477,15673 11999 11417 8385 17780 12152 2277 7493 10384 15675
13497,6393 9126 5700 3835 8179 5696 5508 6662 10405 8666
6604,14977 3922 9259 8960 5488 4640 16178 4687 5455 3283
6603,7662 8906 4230 10843 3897 15688 15708 8478 9475 17652
8348,3067 3073 10693 10025 11892 6866 13845 13239 4357 1476
13176,12340 3750 1558 75 8564 552 8242 6344 386 3976
14786,16305 8967 4003 5192 12294 15732 3816 115 5555 8919
15789,8564 3387 2375 2487 2598 5419 4783 18260 2907 8627
7540,3806 6943 8797 12759 6214 12204 14281 15872 5199 5739
4310,9227 4169 17547 4361 16181 7284 4638 17560 9246 4637
26945,4727 4717 737 6292 5147 16255 6146 5936 4708 10232
9502,15558 6482 16124 10238 140 15625 16265 6734 13319 13612
15348,18076 3541 5357 12517 13172 4384 3095 8541 11056 5510
16992,8851 4559 15800 16307 6706 5742 9031 6880 4619 3059
11390,11403 3922 2984 6464 18126 13254 14656 709 1926 8160
13324,8635 13908 4018 17964 4458 18068 4207 12853 15094 7704
17613,4431 7889 5525 8981 4762 5619 4628 15663 6763 10567
25944,10277 13561 11193 8567 3541 1245 4618 12852 8111 18181
23931,4542 6292 14251 10907 231 17449 6953 8666 3704 431
5656,7892 8528 7311 6049 15948 234 8635 4446 17835 10232
21537,15173 8668 13202 4797 8094 6172 5800 12713 4312 8483
17141,5396 17791 17661 10104 12406 2574 15000 11762 17703 8223
13359,10857 3834 5305 4124 4687 16104 1916 6496 13582 17133
